"OBJECTID","ID","X","Y","NAME","STATE","CSVRID","CYCAVAIL","CYCBACK","TIME","ADDR","CALL","SERVICE","TYPE"
"1402","171d1079-eacd-43aa-9682-b46254bd6b5c","120.110934","30.309488","申花路238号","无人值守","4319.000000","1.000000","22.000000","租车06:00~21:00，还车06:00~22:00","申花路238号中古二手车对面","0.000000"," "," "
"1403","db9fa45f-366f-4fa3-974c-9a3f86bd9984","120.107607","30.308965","申花路苗圃路口西南角300米","无人值守","4321.000000","1.000000","21.000000","租车06:00~21:00，还车06:00~22:00","申花路苗圃路口西南角300米","0.000000"," "," "
"1404","344d302a-a826-4b07-900f-d073e02be409","120.111457","30.300827","萍水东路塘中路口西南角","无人值守","4323.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","萍水东路塘中路口西南角450米，新武林商业中心","0.000000"," "," "
"1405","399c63b0-47f6-438d-9f28-698f33d65e18","120.107712","30.309295","申花路丰潭路口东北角","无人值守","4324.000000","1.000000","22.000000","租车06:00~21:00，还车06:00~22:00","申花路丰潭路路口东北角100米，北丰新农家","0.000000"," "," "
"1267","849aa3cb-14bd-485b-9168-a57211549440","120.160857","30.258096","西湖时代广场一","无人值守","1253.000000","3.000000","25.000000","租车06:00~21:00，还车06:00~22:00","庆春路东坡路口","0.000000"," "," "
"1268","ebf05f9d-8010-4ca4-8762-03c0f4c10df5","120.159862","30.256894","六公园二","无人值守","1254.000000","19.000000","2.000000","租车06:00~21:00，还车06:00~22:00","湖滨路长生路口","0.000000","旅游咨询点"," "
"1269","1bb17bb3-6bf8-4bbc-b07f-7a5da4d89344","120.167842","30.257966","庆春路一六七号","无人值守","1256.000000","2.000000","30.000000","租车06:00~21:00，还车06:00~22:00","金碧辉煌娃哈哈超市左侧前","0.000000","旅游咨询点"," "
"1270","324d7e16-6497-4cc8-9028-d18adccb3a42","120.164792","30.258156","庆春路一九九号","无人值守","1257.000000","6.000000","21.000000","租车06:00~21:00，还车06:00~22:00","浙江省国贸集团前","0.000000"," "," "
"1271","b039249f-8725-4a97-b490-147fe1b01f4d","120.165481","30.240717","吴山通宝城二","无人值守","1262.000000","13.000000","3.000000","租车06:00~21:00，还车06:00~22:00","德玛咖啡前","13486377800.000000"," "," "
"1272","60675036-daca-42c0-81f3-5f56d370e04a","120.165012","30.246232","西湖大道二五二号","无人值守","1265.000000","6.000000","5.000000","租车06:00~21:00，还车06:00~22:00","西湖大道252号浦发银行","0.000000"," "," "
"1273","0b7a2fdb-6498-433d-8879-6a4be04b61f6","120.176743","30.245804","章家桥西","无人值守","1267.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","西湖大道北面城头巷口东侧人行道","0.000000"," "," "
"1274","4b39b67f-b4ba-44e6-a188-077c1c545b3d","120.169091","30.247292","开元路比胜庙巷口","无人值守","1268.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","开元路比胜庙巷口","0.000000","旅游咨询点"," "
"1275","db3d3dbd-7c0e-47bf-b365-1a4d05a35c72","120.164720","30.247539","开元路延安路口","无人值守","1269.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","家乐福超市前","0.000000"," "," "
"1276","85d8db2c-dd1c-4c9d-9516-1cde159f29ec","120.070422","30.313300","西园八路九号","无人值守","5340.000000","17.000000","4.000000","租车06:00~21:00，还车06:00~22:00","西园八路9号前人行道","0.000000"," "," "
"1277","de8c1b22-81ff-4d1d-9c0a-858a692a1413","120.071433","30.313996","西园五路一二号","无人值守","5341.000000","18.000000","2.000000","租车06:00~21:00，还车06:00~22:00","西园五路12号前人行道","0.000000"," "," "
"1278","814e670e-aaf2-4ab3-adfc-6581a1952379","120.071285","30.315944","西园七路西园六路口","无人值守","5342.000000","17.000000","4.000000","租车06:00~21:00，还车06:00~22:00","西园七路西园六路口西南角","0.000000"," "," "
"1279","18a0d894-38dd-4b9d-be4b-3737965fadcd","120.071766","30.318167","西园九路六号","无人值守","5343.000000","17.000000","3.000000","租车06:00~21:00，还车06:00~22:00","西园九路6号前人行道（三联学院对面）","0.000000"," "," "
"1280","f47c514e-24f2-441a-ac10-602aae628287","120.068544","30.320575","西园八路振中路口","无人值守","5345.000000","11.000000","9.000000","租车06:00~21:00，还车06:00~22:00","西园八路振中路口西北角","0.000000"," "," "
"1281","650e4fce-c4d8-4cf9-b375-48fa83e3e604","120.074734","30.322049","西园二路七号","无人值守","5346.000000","13.000000","8.000000","租车06:00~21:00，还车06:00~22:00","西园二路7号前人行道","0.000000"," "," "
"1282","91fe233b-b6bb-45ae-b3e0-8b0a600d8a67","120.148804","30.265187","宝石二路一号","无人值守","5347.000000","17.000000","4.000000","租车06:00~21:00，还车06:00~22:00","宝石二路1-1号(省府车队)","0.000000"," "," "
"1283","dd60046f-4c04-47ff-bfd7-2daf1068c2d5","120.107324","30.271338","嘉绿景苑东园四幢","无人值守","5349.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园4幢3号商铺前人行道(莲花街附近)","0.000000"," "," "
"1284","3daf5f6f-cfbd-4f54-86b1-35ddf1a8068c","120.105456","30.272267","嘉绿景苑东园一四幢","无人值守","5350.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园14幢9号商铺前人行道(莲花街附近)","0.000000"," "," "
"1285","c8795b8f-5669-4c8a-9739-4f8f82264c4b","120.106064","30.272599","嘉绿景苑东园一三幢","无人值守","5351.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园13幢9号商铺前人行道(莲花街附近)","0.000000"," "," "
"1286","57aef501-ae96-4ef0-9aeb-810df2f33c39","120.106676","30.272929","嘉绿景苑东园一二幢九号","无人值守","5352.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园12幢9号商铺前人行道(莲花街附近)","0.000000"," "," "
"1287","35cf222a-2658-458b-a33c-65dd476639fd","120.107223","30.272024","嘉绿景苑东园一一幢","无人值守","5354.000000","21.000000","0.000000","租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园11幢2号商铺前人行道(莲花街附近)","0.000000"," "," "
"1288","041b7f95-d95f-43af-bd1e-46104ead0ed5","120.104818","30.270283","莲花街二八十号","无人值守","5355.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","莲花街280号商铺前人行道（嘉绿景苑东园3幢）","0.000000"," "," "
"1289","a99ac7d8-7327-4356-9494-378e45db01dc","120.108979","30.270990","莲花街七六号","无人值守","5356.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","莲花街76号前人行道(莲花街古墩路口东南侧)","0.000000"," "," "
"1290","cb724b14-c377-4032-b14e-8c6c75c49f37","120.147262","30.272263","天目山路一九四号","无人值守","5358.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","天目山路保俶北路口东北侧人行道","0.000000"," "," "
"1291","327bdc84-f377-421e-86c6-edc724733b28","120.152158","30.272761","天目山路三八号","无人值守","5359.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","天目山路38号(博库书城)","0.000000"," "," "
"1292","ae3fa523-cfed-4c33-9f6e-79703fc47b26","120.143510","30.286269","文二街农贸市场","无人值守","5360.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","文二街农贸市场对面(莫干山路493号)","0.000000"," "," "
"1293","9354a2cb-97de-49b7-a552-f221bc0bd336","120.140899","30.279580","海洋二所","无人值守","5361.000000","18.000000","3.000000","租车06:00~21:00，还车06:00~22:00","海洋二所大门口东侧","0.000000"," "," "
"1294","45e12f19-2b28-441c-bcc9-a433d4d9b01f","120.101492","30.260044","102路汽车西站进口","无人值守","5415.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","102路汽车西站进口处人行道","0.000000"," "," "
"1295","e49e13a7-f9d0-461d-83f5-8051fc5ae847","120.101691","30.260110","102路汽车西站对面","无人值守","5416.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","102路汽车西站对面人行道","0.000000"," "," "
"1296","33f37866-42b2-423c-9c7d-afc3692cf807","120.100675","30.262214","紫金港路天目山路口","无人值守","5417.000000","15.000000","6.000000","租车06:00~21:00，还车06:00~22:00","紫金港路天目山路口西南角人行道","0.000000"," "," "
"1297","2af8603e-fd76-4347-a500-5b6660fb154b","120.101088","30.260983","汽车西站进口","无人值守","5418.000000","15.000000","6.000000","租车06:00~21:00，还车06:00~22:00","长途汽车西站进口处","0.000000"," "," "
"1298","cef80075-33c4-4c2c-b895-7daf26c7102b","120.148495","30.271879","天目山路83号","无人值守","5419.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","天目山路83号前人行道（天目山路加油站）","0.000000"," "," "
"1299","f741bfa0-a1b2-4c7b-8b43-e919422c6a89","120.125885","30.272011","古荡绿色广场西","无人值守","5421.000000","18.000000","3.000000","租车06:00~21:00，还车06:00~22:00","天目山路古荡绿色广场门口西侧人行道","0.000000"," "," "
"1300","ce5db2dc-44fa-404c-a570-e0f878ebb41f","120.125782","30.272493","天目山路330号","无人值守","5422.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","天目山路330号前人行道","0.000000"," "," "
"1301","92143a87-6b46-47fc-a717-fda5c046d10c","120.109605","30.284042","竞舟路231-236","无人值守","5423.000000","5.000000","8.000000","租车06:00~21:00，还车06:00~22:00","竞舟路231-236号前人行道","0.000000"," "," "
"1302","48bd411c-9e52-4391-ad58-012bacb7a387","120.105938","30.309972","西城年华3幢","无人值守","5425.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","西城年华3幢前人行道","0.000000"," "," "
"1303","480eeeb6-469f-45e4-b17b-09495bcb30d9","120.155944","30.263147","凤起路620号","无人值守","5426.000000","16.000000","9.000000","租车06:00~21:00，还车06:00~22:00","凤起路620号人行道，陶陶居茶楼对面","0.000000"," "," "
"1304","bacd149e-f233-457e-bfed-75134acf332d","120.094519","30.325370","锦秀路古墩路口","无人值守","5427.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","锦秀路古墩路口东北角人行道，润达花园5幢前","0.000000"," "," "
"1305","f9ce0e60-1be9-48d9-b0b9-eebd04288bc4","120.106552","30.309407","丰潭路申花路口东北","无人值守","5429.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","丰潭路申花路口东北角10米","0.000000"," "," "
"1306","3294c087-e4b5-4dce-b975-9f638e9a0fab","120.096993","30.306881","紫荆花北路188号","无人值守","5431.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","紫荆花北路188号门口人行道","0.000000"," "," "
"1307","c8fbfb40-ccd5-41f4-9328-a5029c019b82","120.096508","30.308804","光明路育英路口","无人值守","5432.000000","6.000000","15.000000","租车06:00~21:00，还车06:00~22:00","光明路育英路口东南侧离路口150米人行道","0.000000"," "," "
"1308","42820aeb-dea1-4965-9498-38ce6ce3e796","120.095720","30.313878","天虹公寓南门","无人值守","5433.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","天虹公寓南大门前人行道","0.000000"," "," "
"1309","c05420f8-9231-43ad-9582-a0c3fde009a4","120.095560","30.313545","飞虹路光明路口","无人值守","5434.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","飞虹路光明路口西南角人行道","0.000000"," "," "
"1310","08e810d1-b0dd-402f-8697-5a6616039355","120.097794","30.314976","天亿家居广场","无人值守","5436.000000","13.000000","8.000000","租车06:00~21:00，还车06:00~22:00","天亿家居广场地下停车库进出口处对面人行道","0.000000"," "," "
"1311","3a48977e-50b4-4026-8c8f-44daf30a60b8","120.105670","30.311019","丰潭路长江路口东南","无人值守","5437.000000","21.000000","0.000000","租车06:00~21:00，还车06:00~22:00","丰潭路长江路口东南侧人行道","0.000000"," "," "
"1312","7a5d786e-d1a4-4475-8a67-cc42e287441b","120.096893","30.314309","天亿家居广场正门","无人值守","5438.000000","21.000000","0.000000","租车06:00~21:00，还车06:00~22:00","天亿家居广场正门入口处西侧人行道","0.000000"," "," "
"1313","d3a8c80c-70cf-4750-9dbb-da4358e8d934","120.102417","30.310212","长江路南泉路口西南","无人值守","5440.000000","2.000000","18.000000","租车06:00~21:00，还车06:00~22:00","长江路南泉路口西南角人行道","0.000000"," "," "
"1314","9ed183b8-7d44-4348-8c46-97ba5acdebe3","120.102105","30.310327","长江路南泉路口西北","无人值守","5441.000000","2.000000","18.000000","租车06:00~21:00，还车06:00~22:00","长江路南泉路口西北角人行道","0.000000"," "," "
"1315","129ce072-db11-479a-8e6b-50b482b3a4d3","120.102494","30.311660","南泉路南花路口东南","无人值守","5442.000000","3.000000","17.000000","租车06:00~21:00，还车06:00~22:00","南泉路南花路口东南角人行道","0.000000"," "," "
"1316","e3956e4f-94cb-4c21-ba1d-1ace0aea091c","120.097418","30.308490","长江路古墩路口西北","无人值守","5444.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","长江路古墩路口西北侧人行道（离叉口70米）","0.000000"," "," "
"1317","148c82fd-fddf-48d4-b705-39b93a1ec48a","120.104122","30.313198","丰潭路南花路口","无人值守","5446.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","丰潭路南花路口西北角向前50米人行道","0.000000"," "," "
"1318","9af78a95-01f3-442b-be2c-2beeebf14322","120.099986","30.281880","桂花城栖霞苑6幢","无人值守","5447.000000","6.000000","15.000000","租车06:00~21:00，还车06:00~22:00","紫荆花路文二西路口东北角，桂花城栖霞苑6幢前人行道（路东）","0.000000"," "," "
"1319","2af36805-8470-48fe-9529-0b880930274c","120.099230","30.284181","骆家庄西苑2区4号","无人值守","5449.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","紫荆花路骆家庄西苑2区4号右侧人行道（路西）","0.000000"," "," "
"1320","97229f13-5acd-486b-a926-bb871ab79f8f","120.096437","30.323255","三墩路长阳路西北角","无人值守","5450.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","三墩路长阳路西北角(离叉口50米人行道)","0.000000"," "," "
"1321","fc6752cc-7bea-4fc6-a6ec-a074697e867c","120.096391","30.322930","三墩路长阳路西南角","无人值守","5451.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","三墩路长阳路西南角(离叉口60米行道)","0.000000"," "," "
"1322","b51e8e0a-6ce4-4edb-91d1-f9029598750d","120.097764","30.323623","三墩路长阳路东南角","无人值守","5452.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","三墩路长阳路东南角人(离叉口20米行道)","0.000000"," "," "
"1323","503924f9-85ba-4920-8825-00ff242ebc8d","120.103744","30.300299","萍水西路方家中路口西南","无人值守","5454.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","萍水西路方家中路口西南角人行道","0.000000"," "," "
"1324","9b888033-42ce-44e4-8a2e-645c23f4a8e0","120.099935","30.315685","新时代装饰市场北门","无人值守","5455.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","飞虹路新时代装饰市场北门对面人行道","0.000000"," "," "
